"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_411","cell",2955,1485,1.28595600676819,"0","0"
"cell_412","cell",2945,1437,0.98471986417657,"3","3"
"cell_413","cell",2945,1480,1.66383701188455,"1","1"
"cell_414","cell",2945,1499,4.07470288624788,"1","1"
"cell_415","cell",2928,1433,0.853825136612022,"0","0"
"cell_416","cell",2921,1631,1.06128038343033,"5","5"
"cell_417","cell",2923,1254,1.50530277112556,"1","1"
"cell_418","cell",2914,1527,1.13246396705559,"1","1"
"cell_419","cell",2921,1492,0.239643957548785,"0","0"
"cell_420","cell",2911,1359,0.274819649604947,"3","3"
"cell_421","cell",2898,1494,0,"6","6"
"cell_422","cell",2884,1487,4.85436893203883,"1","1"
"cell_423","cell",2870,1500,2.02090592334495,"2","2"
"cell_424","cell",2863,1285,0.873209919664687,"3","3"
"cell_425","cell",2855,1465,4.09807355516637,"2","2"
"cell_426","cell",2852,1315,0.420757363253857,"4","4"
"cell_427","cell",2812,1836,0.497866287339972,"4","4"
"cell_428","cell",2834,1557,1.05857445306987,"2","2"
"cell_429","cell",2819,1695,0.141894288754878,"4","4"
"cell_430","cell",2824,1638,0.318696883852691,"4","4"
"cell_431","cell",2823,1495,2.26709174636911,"0","0"
"cell_432","cell",2816,1294,0.887784090909091,"0","0"
"cell_433","cell",2815,1466,1.3854351687389,"0","0"
"cell_434","cell",2798,1555,2.14438884917798,"1","1"
"cell_435","cell",2804,1429,0,"6","6"
"cell_436","cell",2793,1333,1.14572144647333,"3","3"
"cell_437","cell",2795,1314,1.86046511627907,"0","0"
"cell_438","cell",2781,1347,0.898957209636821,"3","3"
"cell_439","cell",2777,1482,0.936262153402953,"6","6"
"cell_440","cell",2779,1361,0.899604174163368,"0","0"
"cell_441","cell",2769,1411,0.25279884434814,"4","4"
"cell_442","cell",2775,1407,0.144144144144144,"0","0"
"cell_443","cell",2772,1381,1.94805194805195,"0","0"
"cell_444","cell",2747,1800,0.764470331270477,"4","4"
"cell_445","cell",2768,1218,1.6257225433526,"5","5"
"cell_446","cell",2769,1362,0.902853015529072,"0","0"
"cell_447","cell",2766,1480,0.93998553868402,"0","0"
"cell_448","cell",2738,1407,1.93571950328707,"0","0"
"cell_449","cell",2742,1543,0.911743253099927,"1","1"
"cell_450","cell",2732,1338,4.79502196193265,"1","1"
"cell_451","cell",2725,1152,0.403669724770642,"5","5"
"cell_452","cell",2722,1398,0.551065393093314,"2","2"
"cell_453","cell",2695,1551,0.556586270871985,"1","1"
"cell_454","cell",2698,1395,1.85322461082283,"0","0"
"cell_455","cell",2677,1340,0.560328726186029,"3","3"
"cell_456","cell",2670,1540,0.187265917602996,"1","1"
"cell_457","cell",2664,1220,1.23873873873874,"2","2"
"cell_458","cell",2652,1538,0.301659125188537,"4","4"
"cell_459","cell",2660,1291,1.99248120300752,"3","3"
"cell_460","cell",2665,1412,3.18949343339587,"2","2"
"cell_461","cell",2658,1307,0.451467268623025,"4","4"
"cell_462","cell",2652,1483,1.01809954751131,"2","2"
"cell_463","cell",2649,1406,1.58550396375991,"3","3"
"cell_464","cell",2641,1439,0.719424460431655,"1","1"
"cell_465","cell",2630,1379,0.684410646387833,"1","1"
"cell_466","cell",2624,1620,0.266768292682927,"1","1"
"cell_467","cell",2627,1239,0.304529881994671,"3","3"
"cell_468","cell",2616,1289,2.17889908256881,"3","3"
"cell_469","cell",2614,1427,3.40474368783474,"1","1"
"cell_470","cell",2614,1421,0.0765110941086457,"3","3"
"cell_471","cell",2609,1374,0.153315446531238,"2","2"
"cell_472","cell",2604,1291,0.422427035330261,"0","0"
"cell_473","cell",2602,1299,1.65257494235204,"0","0"
"cell_474","cell",2599,1278,0.846479415159677,"2","2"
"cell_475","cell",2582,1300,1.16189000774593,"2","2"
"cell_476","cell",2561,1196,0.312377977352597,"4","4"
"cell_477","cell",2574,1284,2.29215229215229,"2","2"
"cell_478","cell",2567,1234,1.16867939228672,"2","2"
"cell_479","cell",2559,1290,2.2274325908558,"2","2"
"cell_480","cell",2563,1253,0.117050331642606,"3","3"
"cell_481","cell",2552,1286,1.09717868338558,"0","0"
"cell_482","cell",2535,1145,0.591715976331361,"0","0"
"cell_483","cell",2524,1554,0.990491283676704,"6","6"
"cell_484","cell",2531,1449,1.22481232714342,"2","2"
"cell_485","cell",2509,1426,0.557991231566361,"1","1"
"cell_486","cell",2517,1278,0.238379022646007,"3","3"
"cell_487","cell",2510,1321,0.438247011952191,"3","3"
"cell_488","cell",2506,1486,0.638467677573823,"1","1"
"cell_489","cell",2505,1224,3.1936127744511,"3","3"
"cell_490","cell",2489,1483,3.41502611490558,"5","5"
"cell_491","cell",2498,1235,1.40112089671737,"3","3"
"cell_492","cell",2492,1228,1.92616372391653,"5","5"
"cell_493","cell",2488,1548,0.120578778135048,"4","4"
"cell_494","cell",2474,1268,0.727566693613581,"0","0"
"cell_495","cell",2485,1383,0.201207243460765,"4","4"
"cell_496","cell",2482,1282,0.56406124093473,"0","0"
"cell_497","cell",2476,1268,0.0807754442649435,"0","0"
"cell_498","cell",2475,1228,2.02020202020202,"0","0"
"cell_499","cell",2476,1251,2.18093699515347,"1","1"
"cell_500","cell",2456,1158,0.651465798045603,"2","2"
"cell_501","cell",2465,1305,0.973630831643002,"0","0"
"cell_502","cell",2454,1384,0.0407497962510187,"3","3"
"cell_503","cell",2452,1394,0.570962479608483,"1","1"
"cell_504","cell",2430,1298,1.11111111111111,"5","5"
"cell_505","cell",2437,1205,0.45137464095199,"0","0"
"cell_506","cell",2445,1334,1.43149284253579,"4","4"
"cell_507","cell",2438,1284,0.0820344544708778,"0","0"
"cell_508","cell",2437,1158,0.369306524415265,"3","3"
"cell_509","cell",2432,1286,0.740131578947368,"3","3"
"cell_510","cell",2418,1190,0.372208436724566,"0","0"
"cell_511","cell",2400,1461,0.583333333333333,"4","4"
"cell_512","cell",2411,1217,1.99087515553712,"0","0"
"cell_513","cell",2399,1319,0.333472280116715,"1","1"
"cell_514","cell",2401,1114,0.41649312786339,"4","4"
"cell_515","cell",2384,1158,0.293624161073825,"4","4"
"cell_516","cell",2359,1259,0.381517592200085,"4","4"
"cell_517","cell",2350,1270,0.297872340425532,"4","4"
"cell_518","cell",2346,1278,1.61977834612106,"0","0"
"cell_519","cell",2340,1256,2.30769230769231,"0","0"
"cell_520","cell",2337,1084,0.855798031664527,"4","4"
"cell_521","cell",2334,1190,0.171379605826907,"0","0"
"cell_522","cell",2329,1350,0.47230571060541,"1","1"
"cell_523","cell",2327,1079,0.0429737859905458,"4","4"
"cell_524","cell",2320,1299,0.258620689655172,"6","6"
"cell_525","cell",2312,1218,1.77335640138408,"1","1"
"cell_526","cell",2292,1182,1.43979057591623,"5","5"
"cell_527","cell",2300,1242,0.130434782608696,"2","2"
"cell_528","cell",2282,1377,0.131463628396144,"1","1"
"cell_529","cell",2285,1129,0.700218818380744,"2","2"
"cell_530","cell",2270,1115,0.748898678414097,"5","5"
"cell_531","cell",2277,1225,0.131752305665349,"0","0"
"cell_532","cell",2276,1186,1.5377855887522,"1","1"
"cell_533","cell",2277,1108,2.45937637241985,"2","2"
"cell_534","cell",2275,1326,2.28571428571429,"3","3"
"cell_535","cell",2268,1096,1.32275132275132,"0","0"
"cell_536","cell",2265,1142,0.309050772626932,"4","4"
"cell_537","cell",2256,1280,0.132978723404255,"1","1"
"cell_538","cell",2242,1180,2.05173951828724,"2","2"
"cell_539","cell",2242,1113,2.05173951828724,"0","0"
"cell_540","cell",2243,1144,3.29915292019617,"3","3"
"cell_541","cell",2233,1288,0.985221674876847,"3","3"
"cell_542","cell",2230,1055,2.51121076233184,"3","3"
"cell_543","cell",2225,1198,0.314606741573034,"0","0"
"cell_544","cell",2222,1151,2.11521152115212,"5","5"
"cell_545","cell",2210,1167,0.180995475113122,"3","3"
"cell_546","cell",2214,1287,0.49683830171635,"1","1"
"cell_547","cell",2211,1358,0.361827227498869,"1","1"
"cell_548","cell",2208,1344,2.21920289855072,"1","1"
"cell_549","cell",2207,1055,1.81241504304486,"0","0"
"cell_550","cell",2199,1161,1.27330604820373,"2","2"
"cell_551","cell",2199,1219,0.500227376080036,"3","3"
"cell_552","cell",2181,1149,1.19211370930766,"3","3"
"cell_553","cell",2170,1514,0.32258064516129,"4","4"
"cell_554","cell",2162,1261,1.29509713228492,"2","2"
"cell_555","cell",2137,1205,0.187178287318671,"3","3"
"cell_556","cell",2163,1145,0.832177531206657,"2","2"
"cell_557","cell",2151,1052,0.511390051139005,"3","3"
"cell_558","cell",2144,1114,0.652985074626866,"4","4"
"cell_559","cell",2145,1299,0.13986013986014,"6","6"
"cell_560","cell",2146,1161,2.74930102516309,"0","0"
"cell_561","cell",2147,1210,0.139729855612483,"0","0"
"cell_562","cell",2134,1176,0.0468603561387067,"3","3"
"cell_563","cell",2137,1226,0.327562002807674,"2","2"
"cell_564","cell",2132,1130,1.54784240150094,"3","3"
"cell_565","cell",2128,1416,0.798872180451128,"4","4"
"cell_566","cell",2122,1295,1.22525918944392,"1","1"
"cell_567","cell",2115,1038,0.378250591016548,"2","2"
"cell_568","cell",2109,967,2.79753437648175,"2","2"
"cell_569","cell",2113,917,0.236630383341221,"4","4"
"cell_570","cell",2105,1068,0.237529691211401,"4","4"
"cell_571","cell",2098,1012,0.0476644423260248,"5","5"
"cell_572","cell",2096,1078,0.572519083969466,"0","0"
"cell_573","cell",2084,971,0.671785028790787,"4","4"
"cell_574","cell",2091,1033,0.286944045911047,"2","2"
"cell_575","cell",2066,1094,0.290416263310745,"0","0"
"cell_576","cell",2069,1087,0.531657805703238,"0","0"
"cell_577","cell",2065,1184,1.54963680387409,"1","1"
"cell_578","cell",2050,1390,0.731707317073171,"4","4"
"cell_579","cell",2046,1214,1.27077223851417,"3","3"
"cell_580","cell",2034,1105,0.344149459193707,"5","5"
"cell_581","cell",2030,1061,3.00492610837438,"1","1"
"cell_582","cell",2030,1094,0.295566502463054,"4","4"
"cell_583","cell",2036,998,0.785854616895874,"0","0"
"cell_584","cell",2011,1162,0.447538538040776,"5","5"
"cell_585","cell",2009,1080,0.0497760079641613,"3","3"
"cell_586","cell",2024,1044,0.691699604743083,"0","0"
"cell_587","cell",2011,1201,0.497265042267529,"5","5"
"cell_588","cell",2016,1200,0.297619047619048,"1","1"
"cell_589","cell",2017,1228,0.991571641051066,"1","1"
"cell_590","cell",2013,1234,1.53999006458023,"4","4"
"cell_591","cell",2011,1185,0.745897563401293,"1","1"
"cell_592","cell",2006,1111,0.897308075772682,"3","3"
"cell_593","cell",2010,1090,1.24378109452736,"3","3"
"cell_594","cell",2004,1076,2.24550898203593,"3","3"
"cell_595","cell",2000,1001,0.9,"4","4"
"cell_596","cell",1990,1074,1.30653266331658,"0","0"
"cell_597","cell",1991,1029,1.80813661476645,"3","3"
"cell_598","cell",1990,1020,0.351758793969849,"1","1"
"cell_599","cell",1983,975,0.100857286938981,"4","4"
"cell_600","cell",1984,892,1.00806451612903,"0","0"
"cell_601","cell",1970,1099,1.37055837563452,"2","2"
"cell_602","cell",1976,1115,0.657894736842105,"0","0"
"cell_603","cell",1966,1053,1.7293997965412,"3","3"
"cell_604","cell",1963,1079,0.967906265919511,"2","2"
"cell_605","cell",1964,1182,1.27291242362525,"1","1"
"cell_606","cell",1952,1052,2.15163934426229,"3","3"
"cell_607","cell",1951,1098,2.25525371604305,"3","3"
"cell_608","cell",1950,1039,0.923076923076923,"0","0"
"cell_609","cell",1948,1028,0.872689938398357,"1","1"
"cell_610","cell",1944,968,1.440329218107,"0","0"
"cell_611","cell",1941,1017,0.721277691911386,"3","3"
"cell_612","cell",1936,1073,0.516528925619835,"0","0"
"cell_613","cell",1929,1162,1.96993260756869,"1","1"
"cell_614","cell",1919,993,0.156331422615946,"4","4"
"cell_615","cell",1916,1192,1.04384133611691,"4","4"
"cell_616","cell",1916,1076,0.782881002087683,"3","3"
"cell_617","cell",1916,998,0.730688935281837,"4","4"
"cell_618","cell",1911,1047,0.366300366300366,"0","0"
"cell_619","cell",1906,1005,1.10178384050367,"3","3"
"cell_620","cell",1898,1186,0.316122233930453,"4","4"
"cell_621","cell",1890,961,0.211640211640212,"0","0"
"cell_622","cell",1870,1019,0.588235294117647,"0","0"
"cell_623","cell",1867,1086,0.749866095340118,"0","0"
"cell_624","cell",1862,875,0.0537056928034372,"3","3"
"cell_625","cell",1858,1097,0.484391819160388,"6","6"
"cell_626","cell",1856,1026,0.700431034482759,"0","0"
"cell_627","cell",1842,1157,0.1085776330076,"1","1"
"cell_628","cell",1849,950,0.703082747431044,"3","3"
"cell_629","cell",1851,946,0.486223662884927,"2","2"
"cell_630","cell",1851,953,2.75526742301459,"3","3"
"cell_631","cell",1847,973,1.51597184623714,"1","1"
"cell_632","cell",1844,1005,3.19956616052061,"2","2"
"cell_633","cell",1835,952,0.817438692098093,"1","1"
"cell_634","cell",1836,834,0.871459694989107,"3","3"
"cell_635","cell",1830,985,0.819672131147541,"4","4"
"cell_636","cell",1821,1119,0.109829763866008,"1","1"
"cell_637","cell",1822,1102,0.603732162458836,"2","2"
"cell_639","cell",1821,1054,2.08676551345415,"2","2"
"cell_640","cell",1818,1123,2.2002200220022,"4","4"
"cell_641","cell",1813,1074,0.551571980143409,"0","0"
"cell_642","cell",1817,1108,0.275178866263071,"0","0"
"cell_643","cell",1816,1016,0.495594713656388,"4","4"
"cell_644","cell",1806,931,1.38427464008859,"3","3"
"cell_645","cell",1792,982,4.24107142857143,"2","2"
"cell_646","cell",1787,1035,1.00727476217124,"1","1"
"cell_647","cell",1775,1028,1.57746478873239,"0","0"
"cell_648","cell",1757,1251,0,"4","4"
"cell_650","cell",1757,1024,2.21969265793967,"2","2"
"cell_651","cell",1754,898,1.88141391106043,"3","3"
"cell_652","cell",1753,1021,1.65430690245294,"0","0"
"cell_653","cell",1751,974,0.913763563677898,"1","1"
"cell_654","cell",1748,906,0.11441647597254,"0","0"
"cell_655","cell",1750,973,0.171428571428571,"0","0"
"cell_656","cell",1746,1042,1.08820160366552,"0","0"
"cell_657","cell",1745,830,1.89111747851003,"3","3"
"cell_658","cell",1735,970,0.806916426512968,"2","2"
"cell_659","cell",1733,871,0,"2","2"
"cell_660","cell",1734,955,0.865051903114187,"0","0"
"cell_661","cell",1729,981,0.289184499710816,"0","0"
"cell_662","cell",1726,920,2.43337195828505,"3","3"
"cell_663","cell",1725,929,2.31884057971015,"2","2"
"cell_664","cell",1723,917,0.754497968659315,"2","2"
"cell_665","cell",1717,1104,1.45602795573675,"4","4"
"cell_666","cell",1700,1154,0.117647058823529,"4","4"
"cell_667","cell",1693,1069,0.413467217956291,"2","2"
"cell_668","cell",1681,1138,0.475907198096371,"4","4"
"cell_669","cell",1679,882,0.893388921977368,"1","1"
"cell_670","cell",1682,1025,0.416171224732461,"1","1"
"cell_671","cell",1681,1013,1.07079119571684,"1","1"
"cell_672","cell",1679,863,1.42942227516379,"3","3"
"cell_673","cell",1679,962,0.595592614651578,"6","6"
"cell_674","cell",1676,1080,2.50596658711217,"1","1"
"cell_675","cell",1677,933,2.08706022659511,"0","0"
"cell_676","cell",1673,948,1.49432157800359,"3","3"
"cell_677","cell",1671,950,0.957510472770796,"0","0"
"cell_678","cell",1665,993,1.32132132132132,"4","4"
"cell_679","cell",1653,991,4.29522081064731,"5","5"
"cell_680","cell",1657,1093,0.362100181050091,"1","1"
"cell_681","cell",1646,1150,0.0607533414337789,"1","1"
"cell_682","cell",1648,893,2.00242718446602,"0","0"
"cell_683","cell",1642,965,0.791717417783191,"0","0"
"cell_684","cell",1639,976,0.183038438071995,"5","5"
"cell_685","cell",1636,891,1.40586797066015,"4","4"
"cell_686","cell",1630,953,0.858895705521472,"2","2"
"cell_687","cell",1628,761,0.614250614250614,"4","4"
"cell_688","cell",1619,913,1.05003088326127,"0","0"
"cell_689","cell",1618,963,0.618046971569839,"2","2"
"cell_690","cell",1618,810,2.84301606922126,"0","0"
"cell_691","cell",1618,949,0.185414091470952,"3","3"
"cell_692","cell",1612,879,0.930521091811414,"0","0"
"cell_693","cell",1607,860,0.560049782202863,"0","0"
"cell_694","cell",1609,1044,0,"4","4"
"cell_695","cell",1604,894,3.42892768079801,"1","1"
"cell_696","cell",1605,742,1.99376947040498,"2","2"
"cell_697","cell",1604,867,0.249376558603491,"3","3"
"cell_698","cell",1591,921,0,"5","5"
"cell_699","cell",1598,869,1.68961201501877,"2","2"
"cell_700","cell",1596,756,0.81453634085213,"2","2"
"cell_701","cell",1593,899,0.313873195229127,"0","0"
"cell_702","cell",1594,964,1.69385194479297,"0","0"
"cell_703","cell",1593,895,0.376647834274953,"2","2"
"cell_704","cell",1579,891,0.569981000633312,"0","0"
"cell_705","cell",1573,856,0.508582326764145,"3","3"
"cell_706","cell",1575,992,0.698412698412698,"1","1"
"cell_707","cell",1565,856,2.81150159744409,"5","5"
"cell_708","cell",1572,880,2.67175572519084,"3","3"
"cell_709","cell",1568,977,0.318877551020408,"6","6"
"cell_710","cell",1559,852,3.39961513790892,"3","3"
"cell_711","cell",1556,910,2.12082262210797,"0","0"
"cell_712","cell",1557,899,0.770712909441233,"4","4"
"cell_713","cell",1547,827,0.323206205559147,"2","2"
"cell_714","cell",1545,806,0.776699029126214,"3","3"
"cell_715","cell",1532,859,0.97911227154047,"0","0"
"cell_716","cell",1530,795,0.130718954248366,"0","0"
"cell_717","cell",1524,888,0.853018372703412,"0","0"
"cell_718","cell",1521,997,4.99671268902038,"2","2"
"cell_719","cell",1518,823,0.658761528326746,"3","3"
"cell_720","cell",1519,836,0.658327847267939,"0","0"
"cell_721","cell",1524,819,0.328083989501312,"0","0"
"cell_722","cell",1513,867,2.57766027759418,"3","3"
"cell_723","cell",1518,1016,1.71277997364954,"1","1"
"cell_724","cell",1505,942,1.32890365448505,"5","5"
"cell_725","cell",1512,924,2.64550264550265,"2","2"
"cell_726","cell",1509,813,0.0662690523525514,"3","3"
"cell_727","cell",1510,839,0.993377483443709,"1","1"
"cell_728","cell",1508,874,3.38196286472149,"1","1"
"cell_729","cell",1502,885,1.33155792276964,"3","3"
"cell_730","cell",1502,854,2.26364846870839,"3","3"
"cell_731","cell",1504,894,0.199468085106383,"4","4"
"cell_732","cell",1495,867,1.20401337792642,"3","3"
"cell_733","cell",1488,703,0.604838709677419,"3","3"
"cell_734","cell",1486,952,1.74966352624495,"2","2"
"cell_735","cell",1486,903,1.21130551816958,"5","5"
"cell_736","cell",1484,738,0.134770889487871,"4","4"
"cell_737","cell",1474,832,1.62822252374491,"3","3"
"cell_738","cell",1477,765,0.2031144211239,"3","3"
"cell_739","cell",1464,887,0.273224043715847,"1","1"
"cell_740","cell",1470,869,1.22448979591837,"4","4"
"cell_741","cell",1459,896,2.33036326250857,"5","5"
"cell_742","cell",1456,826,0.892857142857143,"4","4"
"cell_743","cell",1449,871,0.345065562456867,"0","0"
"cell_744","cell",1444,762,1.45429362880886,"3","3"
"cell_745","cell",1442,839,1.66435506241331,"0","0"
"cell_746","cell",1439,808,2.22376650451703,"3","3"
"cell_747","cell",1441,803,0.971547536433033,"0","0"
"cell_748","cell",1428,893,0.420168067226891,"2","2"
"cell_749","cell",1428,904,0.560224089635854,"1","1"
"cell_750","cell",1428,833,0.840336134453782,"4","4"
"cell_751","cell",1419,883,0.563777307963354,"4","4"
"cell_752","cell",1415,913,0.989399293286219,"1","1"
"cell_753","cell",1425,904,2.17543859649123,"4","4"
"cell_754","cell",1426,838,0.561009817671809,"0","0"
"cell_755","cell",1422,810,0.070323488045007,"4","4"
"cell_756","cell",1417,794,2.18772053634439,"0","0"
"cell_757","cell",1414,781,0.636492220650636,"0","0"
"cell_758","cell",1400,810,0.5,"3","3"
"cell_759","cell",1404,897,0.498575498575499,"2","2"
"cell_760","cell",1406,784,3.91180654338549,"0","0"
"cell_761","cell",1403,805,0.641482537419815,"3","3"
"cell_762","cell",1393,817,1.79468772433597,"0","0"
"cell_763","cell",1393,897,1.93826274228284,"2","2"
"cell_764","cell",1388,871,0.144092219020173,"5","5"
"cell_765","cell",1393,761,0.861450107681263,"2","2"
"cell_766","cell",1384,881,1.87861271676301,"5","5"
"cell_767","cell",1388,861,1.0806916426513,"3","3"
"cell_768","cell",1392,817,1.29310344827586,"5","5"
"cell_769","cell",1388,995,0.648414985590778,"1","1"
"cell_770","cell",1385,677,0.794223826714801,"4","4"
"cell_771","cell",1379,858,1.30529369108049,"5","5"
"cell_772","cell",1384,811,1.44508670520231,"3","3"
"cell_773","cell",1378,987,0.0725689404934688,"1","1"
"cell_774","cell",1379,665,2.53807106598985,"2","2"
"cell_775","cell",1378,831,0.725689404934688,"3","3"
"cell_776","cell",1375,866,0.727272727272727,"2","2"
"cell_777","cell",1377,737,0.363108206245461,"0","0"
"cell_778","cell",1368,871,1.53508771929825,"2","2"
"cell_779","cell",1367,785,0.365764447695684,"3","3"
"cell_780","cell",1364,821,1.24633431085044,"5","5"
"cell_781","cell",1357,791,0.957995578481945,"5","5"
"cell_782","cell",1359,782,0.956585724797645,"5","5"
"cell_783","cell",1360,770,0.661764705882353,"3","3"
"cell_784","cell",1359,760,2.79617365710081,"0","0"
"cell_785","cell",1356,861,1.03244837758112,"1","1"
"cell_786","cell",1355,761,2.50922509225092,"3","3"
"cell_787","cell",1358,802,0.368188512518409,"4","4"
"cell_788","cell",1353,890,4.58240946045824,"2","2"
"cell_789","cell",1346,861,0.817236255572065,"1","1"
"cell_790","cell",1348,847,1.40949554896142,"0","0"
"cell_791","cell",1345,919,0.371747211895911,"4","4"
"cell_792","cell",1345,847,1.18959107806691,"1","1"
"cell_793","cell",1346,852,1.33729569093611,"1","1"
"cell_794","cell",1340,789,0.970149253731343,"1","1"
"cell_795","cell",1346,850,0.965824665676077,"0","0"
"cell_796","cell",1341,791,1.04399701715138,"0","0"
"cell_797","cell",1341,704,2.75913497390007,"3","3"
"cell_798","cell",1340,719,1.49253731343284,"3","3"
"cell_799","cell",1339,916,0.224047796863331,"1","1"
"cell_800","cell",1336,863,2.39520958083832,"5","5"
"cell_801","cell",1336,790,2.32035928143713,"5","5"
"cell_802","cell",1326,743,0.452488687782805,"5","5"
"cell_803","cell",1326,823,0.904977375565611,"0","0"
"cell_804","cell",1324,776,0.453172205438067,"3","3"
"cell_805","cell",1321,739,0.454201362604088,"3","3"
"cell_806","cell",1318,787,0.986342943854325,"1","1"
"cell_807","cell",1317,803,1.82232346241458,"0","0"
"cell_808","cell",1320,790,1.81818181818182,"3","3"
"cell_809","cell",1318,717,1.51745068285281,"2","2"
"cell_810","cell",1317,695,0.835231586940015,"3","3"
"cell_811","cell",1312,816,0.533536585365854,"6","6"
"cell_812","cell",1302,804,0.998463901689708,"3","3"
"cell_813","cell",1303,863,0.844205679201842,"5","5"
"cell_814","cell",1298,783,0.231124807395994,"3","3"
"cell_815","cell",1294,760,1.08191653786708,"0","0"
"cell_816","cell",1289,844,1.08611326609775,"1","1"
"cell_817","cell",1284,671,3.81619937694704,"5","5"
"cell_818","cell",1281,696,1.24902419984387,"5","5"
"cell_819","cell",1285,727,2.17898832684825,"0","0"
"cell_820","cell",1276,759,1.8025078369906,"0","0"
"cell_821","cell",1269,717,2.0488573680063,"3","3"
"cell_822","cell",1270,730,0.31496062992126,"3","3"
"cell_823","cell",1271,678,0.0786782061369001,"3","3"
"cell_824","cell",1265,750,3.55731225296443,"0","0"
"cell_825","cell",1259,765,1.1119936457506,"3","3"
"cell_826","cell",1260,782,1.34920634920635,"1","1"
